file,record,offset,type,speaker,node,tokens,bytes_used,max_bytes,chinese,english
game57.msg,0,0x00000031,dialogue,3,2,,168,236,媽！都是我不好，都是我惹出來的麻煩！只因為我一時的好奇使那麼多的人喪命，在我這一生中，終將承受無止盡的良心煎熬！嗚‧嗚‧媽！我會為自己的行為負責，縱然付出生命也不後悔！,"Mother! This is all my fault, all my doing! One moment of curiosity cost so many lives. I'll carry that guilt all my life. Ugh... ugh... Mother! I'll answer for it, even with my life."
game57.msg,1,0x0000012E,dialogue,9,3,,18,236,讓伯母入土為安吧！,Let us lay your mother to rest.
game57.msg,2,0x0000022B,dialogue,3,0,,30,236,嗚‧嗚‧‧我母親生前說要火葬！,Ugh... ugh... My mother said while she lived that she wanted to be cremated.
game57.msg,3,0x00000328,dialogue,3,0,,66,236,媽！從今以後，我再也沒有親人了‧‧您若地下有知，讓我與父親相見‧‧,"Mother! From now on I have no family left... If you can hear me down there, let me find my father..."
game57.msg,6,0x0000061F,command,0,0,,10,236,MStg37.ANM,
game57.msg,7,0x0000071C,dialogue,0,0,,14,236,找到金銀鑰匙。,Found the gold and silver key.
game57.msg,8,0x00000819,dialogue,0,0,,14,236,得到祭文之杖。,Obtained the staff of rites.
game57.msg,9,0x00000916,dialogue,0,0,,14,236,找到古銅鑰匙。,Found the old bronze key.
game57.msg,10,0x00000A13,command,0,0,,10,236,MStg36.ANM,
game58.msg,0,0x00000031,dialogue,1,2,,90,236,這裡就是德佳古了‧‧當一個人明瞭未來可能發生的事情之後，所有的痛苦情緒也已面臨爆發的時刻！,"So this is Dejia... Once a man understands what may be coming, all the pain in him reaches the point of bursting out."
game58.msg,1,0x0000012E,dialogue,9,3,,26,236,整座村子已經成為人間地獄！,The whole village has become a hell on earth.
game58.msg,2,0x0000022B,dialogue,0C,0,,60,236,我一直認為魔鬼只是人們心中的幻想，然而，它們竟真實地存在著！,"I always thought devils were only something people imagined. And yet here they are, real."
game58.msg,3,0x00000328,dialogue,1,0,,12,236,一顆紅寶石。,A ruby.
game58.msg,4,0x00000425,dialogue,65,0,,116,236,小兄弟‧‧快‧快‧救救我‧‧我染上‧瘟疫‧恐怕命在旦夕‧聽說在碎冥墓穴裡有把銀匕首‧‧能夠醫治瘟疫‧你們願意幫我嗎？,Young man... please... save me... I caught the plague... I may not last the day... They say a silver dagger in the Shattered Gloom Crypt can cure it... will you help me?
game58.msg,5,0x00000522,dialogue,1,7,,32,236,你撐著點，我們馬上就去找銀匕首！,Hold on. We will go and find the silver dagger right now!
game58.msg,6,0x0000061F,dialogue,65,8,,158,236,過了村外的針織橋向北走就可見到一片山壁，找到石頭基座將祭文之杖插上，就可打開入口，那兒是貴族墳場，必須有祭文之杖才能進入，此杖在村長家中可以找到，一切拜託了！,Cross the Needlework Bridge outside the village and go north to a cliff. Set the staff of rites in the stone base to open the nobles' graveyard. The staff is in the chief's house.
game58.msg,7,0x0000071C,dialogue,1,0,,22,236,你放心，我們會盡力的！,Do not worry. We will do all we can.
game58.msg,8,0x00000819,dialogue,65,0A,,40,236,找到銀匕首了嗎？我並不怕死，只是不甘心！,"Have you found the silver dagger? I am not afraid to die, I just cannot accept it."
game58.msg,9,0x00000916,dialogue,65,0,,26,236,小兄弟，不要讓我死不瞑目！,"Young man, do not let me die with regrets."
game58.msg,10,0x00000A13,dialogue,65,19,,116,236,你們找到銀匕首了，只要在我身上劃一刀，體內的毒氣就會被吸收，呼‧呼‧好多了！謝謝你們的救命之恩，不知道你們要去那裡？,You found the silver dagger. One cut on my body and the poison inside will be drawn out. Hah... hah... much better. Thank you for saving my life. Where are you headed?
game58.msg,11,0x00000B10,dialogue,1,0D,,66,236,這個世界已經成為惡魔的樂園，我們要摧毀這座樂園，這就是我們的目的！,This world has become a playground for demons. We mean to destroy that playground. That is our purpose.
game58.msg,12,0x00000C0D,dialogue,65,0,,54,236,我是武士，掃除邪惡，行俠仗義是我的信念！讓我加入你們？,I am a warrior. Sweeping away evil and standing up for the weak is what I believe in. Let me join you.
game58.msg,13,0x00000D0A,dialogue,1,0F,,28,236,太好了，我們又多了一份力量！,Excellent. That is one more sword on our side.
game58.msg,14,0x00000E07,placeholder,65,18,Ｃ,24,236,我是Ｃ，很高興認識你們！,I am Ｃ. Glad to meet you all.
game58.msg,15,0x00000F04,dialogue,1,1A,,38,236,你的身體才剛剛復原，還是安心療養較好！,Your body has only just recovered. You would do better to rest.
game58.msg,16,0x00001001,dialogue,65,11,,76,236,兄弟既然無意讓我加入，那麼‧後會有期！謝謝你們的救命之恩，今生今世永不忘懷！,"If you do not want me along, then... until we meet again. Thank you for saving my life. I will never forget it."
game58.msg,17,0x000010FE,dialogue,1,1A,,14,236,再見，請保重！,Goodbye. Take care.
game58.msg,18,0x000011FB,dialogue,1,14,,34,236,你已病入膏肓，恐怕緩不濟急，告辭！,You are too far gone. Nothing would come in time. Farewell.
game58.msg,19,0x000012F8,dialogue,65,15,,22,236,見死不救，你於心何安！,You would watch a man die and do nothing. How can you live with that?
game58.msg,20,0x000013F5,dialogue,1,1D,,16,236,很遺憾，他死了！,It is a shame. He is dead.
game58.msg,23,0x000016EC,command,0,0,,10,236,Mstg43.ANM,
game58.msg,24,0x000017E9,command,0,0C,,10,236,Mstg44.ANM,
game58.msg,25,0x000018E6,command,0,0,,10,236,Mstg45.ANM,
game58.msg,28,0x00001BDD,command,0,0,,10,236,Mstg46.ANM,
game58.msg,29,0x00001CDA,command,0,0,,10,236,Mstg47.ANM,
game58.msg,30,0x00001DD7,dialogue,0,0,,16,236,隊伍是否要休息？,Does the party want to rest?
game59.msg,5,0x00000522,dialogue,1,0,,14,236,我沒有祭文之杖,I do not have the staff of rites
game6.msg,0,0x00000031,dialogue,65,2,,28,236,不要打擾我！沒時間跟你打屁！,Do not bother me. I have no time to shoot the breeze with you.
game6.msg,1,0x0000012E,dialogue,1,3,,14,236,但是我有時間。,But I have time.
game6.msg,2,0x0000022B,dialogue,65,4,,36,236,既然你有時間，何不做些有意義的事情？,"If you have time, why not do something worthwhile with it?"
game6.msg,3,0x00000328,dialogue,1,5,,12,236,何謂有意義？,Such as?
game6.msg,4,0x00000425,dialogue,65,0,,50,236,我是化妝師莉莉，我的化粧箱掉了，你能幫我找找看嗎？,I am Lily the makeup artist. My vanity case is missing. Could you help me look for it?
game6.msg,5,0x00000522,dialogue,1,7,,12,236,我願意幫你。,I will help you.
game6.msg,6,0x0000061F,dialogue,65,0,,40,236,當我在西城食堂吃完飯，化粧箱就不翼而飛！,"I finished my meal at the west city canteen, and the vanity case had vanished."
game6.msg,7,0x0000071C,dialogue,1,9,,28,236,對這種無聊的事情我不感興趣！,I have no interest in such a trivial matter.
game6.msg,8,0x00000819,dialogue,65,0,,20,236,算了！拉倒！別理我！,Forget it! Drop it! Leave me alone.
game6.msg,9,0x00000916,dialogue,65,13,,30,236,謝謝你找到我的化粧箱，跟我來！,Thank you for finding my vanity case. Come with me.
game6.msg,10,0x00000A13,dialogue,65,0C,,18,236,這一套護甲送給你！,This suit of armor is yours.
game6.msg,11,0x00000B10,dialogue,1,0D,,22,236,謝謝！可是我並不需要！,Thank you! But I do not need it.
game6.msg,12,0x00000C0D,dialogue,65,0,,30,236,只要是男人就會有需要！想要嗎？,Every man needs it. Do you want it?
game6.msg,13,0x00000D0A,dialogue,1,0F,,20,236,妳在挑逗我的理智‧‧,You are tempting me past my better judgment...
game6.msg,14,0x00000E07,dialogue,65,14,,18,236,就像沙漠需要甘霖！,Like a desert needing rain.
game6.msg,15,0x00000F04,dialogue,1,11,,36,236,時候不早了，我要回家，謝謝妳的護甲！,"It is getting late, I should head home. Thank you for the armor."
game6.msg,16,0x00001001,dialogue,65,0,,14,236,你真是個木頭！,You really are a block of wood.
game6.msg,17,0x000010FE,dialogue,65,0,,22,236,你找到我的化粧箱了嗎？,Have you found my vanity case?
game6.msg,18,0x000011FB,command,0,0B,,10,236,MStg01.ANM,
game6.msg,19,0x000012F8,command,0,16,,10,236,MStg02.ANM,
game6.msg,20,0x000013F5,dialogue,1,0,,26,236,時候不早了，謝謝妳的護甲！,It is getting late. Thank you for the armor.
game6.msg,21,0x000014F2,dialogue,65,0,,18,236,你們男人都是一樣！,You men are all the same.
game6.msg,23,0x000016EC,command,0,0,,10,236,MStg03.ANM,
game6.msg,24,0x000017E9,dialogue,65,0,,18,236,你們男人都是一樣！,You men are all the same.
game60.msg,0,0x00000031,dialogue,65,2,,58,236,我被困在裡面已經一個月，老鼠肉也吃了一個月，從未見過你們。,"I have been trapped in here a month, eating rat meat for a month, and I have never seen you before."
game60.msg,1,0x0000012E,dialogue,1,3,,24,236,不，我們是剛剛才進來的。,"No, we only just came in."
game60.msg,2,0x0000022B,dialogue,65,4,,44,236,只有艾德村長才能進到此地，你們是如何進來的？,Only Chief Ed can get into this place. How did you get in?
game60.msg,3,0x00000328,dialogue,1,5,,46,236,我們用祭文之杖打開入口‧‧你進的來為何出不去？,"We opened the entrance with the staff of rites... You got in, so why can you not get out?"
game60.msg,4,0x00000425,dialogue,65,6,,50,236,我偷偷地跟著艾德進來，結果他出的去，我卻無路可走！,"I sneaked in behind Ed. He got out again, and I was left with nowhere to go."
game60.msg,5,0x00000522,dialogue,1,7,,18,236,你為什麼要到這裡？,Why did you come here?
game60.msg,6,0x0000061F,dialogue,65,0,,56,236,我們都是同行！你問的是什麼傻話‧‧難道你們不是來盜墓的？,We are in the same trade! What a foolish thing to ask... do not tell me you are not here to rob the graves?
game60.msg,7,0x0000071C,dialogue,1,9,,16,236,對，我們是同行！,"That is right, same trade."
game60.msg,8,0x00000819,dialogue,65,13,,96,236,看起來你們好像是新手，連鏟子都沒帶，為了謝謝你們打開出口，這鏟子送給你，希望你們滿載而歸，再見！,"You look like beginners, you did not even bring a shovel. For opening the way out, take this shovel. May you leave loaded down. Goodbye!"
game60.msg,9,0x00000916,dialogue,1,0B,,48,236,我不是來打擾這些死人的，我也不想拿這些金銀珠寶。,"I did not come to disturb these dead, and I do not want their gold and jewels."
game60.msg,10,0x00000A13,dialogue,65,13,,118,236,埋在這裡的死人都是貴族，這些陪葬品都是不義之財，你不拿，我拿！哈‧哈‧！謝謝你們打開出口，我再也不用吃老鼠肉了，再見！,"The dead buried here are all nobles, and the grave goods are all ill-gotten. If you won't take it, I will. Ha, ha! Thanks for opening the way out. No more rat meat. Goodbye!"
game60.msg,11,0x00000B10,dialogue,1,0,,73,236,這是一具價值不菲由象牙彫刻而成的骷禳A左眼鑲著藍寶石，右眼未鑲上任何東西。,This is a costly skull carved from ivory. A sapphire is set in the left eye. Nothing is set in the right.
game60.msg,12,0x00000C0D,dialogue,0,0,,11,236,恐懼的略禲I,%$#@*&
game60.msg,13,0x00000D0A,dialogue,1,0,,24,236,這座墓碑寫著：卡農一世。,The gravestone reads: Kanon the First.
game60.msg,14,0x00000E07,dialogue,1,0,,12,236,上鎖的棺材。,A locked coffin.
game60.msg,15,0x00000F04,dialogue,0,0,,14,236,找到臥房鑰匙。,Found the bedroom key.
game60.msg,16,0x00001001,dialogue,0,0,,10,236,解脫橄欖。,The olive of release.
game60.msg,18,0x000011FB,command,0,0,,10,236,MStg49.ANM,
game60.msg,20,0x000013F5,command,0,0,,10,236,MStg48.ANM,
game61.msg,0,0x00000031,dialogue,66,0,,102,236,你毀了我的哭牆！你知不知道那是我採集多少淚水所建造出來的？你知不知道那是多少人在臨死之前所流下的淚水？,You destroyed my wall of tears! Do you know how much weeping I gathered to build it? Do you know how many people shed those tears in their last moments?
game61.msg,1,0x0000012E,dialogue,66,3,,90,236,你們走吧！我告訴過自己當哭牆築好之後我便不再殺人取集淚水，今天你們卻要我違背我自己的誓言！,"Go, all of you. I told myself that once the wall was built I would kill no more to collect tears. Today you are making me break my own oath."
game61.msg,2,0x0000022B,dialogue,1,0,,26,236,今天，我要讓你流下淚水‧‧,Today I am going to make you shed a few tears yourself...
game61.msg,3,0x00000328,dialogue,0,0,,22,236,我在他身上找到銀匕首！,I found a silver dagger on him!
game61.msg,4,0x00000425,dialogue,0,0,,10,236,斑瀾文簡。,The Resplendent Slips.
game61.msg,6,0x0000061F,command,0,0,,10,236,MonB4A.ANM,
game61.msg,8,0x00000819,command,0,0,,10,236,MStg50.ANM,
game61.msg,12,0x00000C0D,dialogue,0,0,,10,236,取得銀匕首,Obtained the silver dagger
game62.msg,0,0x00000031,dialogue,6B,0,,24,236,這裡出人命了，禁止入內！,Someone was killed here. No entry.
game62.msg,1,0x0000012E,dialogue,6B,0,,18,236,閒雜人等趕快離開！,"Anyone with no business here, clear out."
game62.msg,5,0x00000522,command,0,0,,10,236,MStg59.ANM,
game63.msg,0,0x00000031,dialogue,67,0,,46,236,不准帶走這裡的每一件物品，貪心會惹來殺身之禍！,Do not take a single thing from this place. Greed will get you killed.
game63.msg,1,0x0000012E,dialogue,1,10,,18,236,我想這是個老鼠洞！,I think this is a rat hole.
game63.msg,2,0x0000022B,command,0,4,,10,236,MStg53.ANM,
game63.msg,3,0x00000328,command,1,5,,11,236,Map063a.DAT,
game63.msg,4,0x00000425,command,0,6,,10,236,MStg51.ANM,
game63.msg,5,0x00000522,command,1,11,,10,236,Map066.DAT,
game63.msg,6,0x0000061F,command,0,8,,10,236,MStg52.ANM,
game63.msg,7,0x0000071C,command,3,9,,10,236,Map063.DAT,
game63.msg,8,0x00000819,command,0,0A,,10,236,MStg56.ANM,
game63.msg,10,0x00000A13,dialogue,9,0C,,40,236,太好了！我們要不要把這個消息告訴他女兒？,Wonderful! Should we tell his daughter the news?
game63.msg,11,0x00000B10,dialogue,0C,0D,,44,236,就算要說也不能講實話，她好像蠻崇拜她父親的。,"Even if we tell her, we cannot tell her the truth. She seems to think the world of her father."
